lemma,PoS,sentiment,weight,
zirkonoxid,N,-0.056247355,3.533015822,
zirkonoxiderzeugnis,N,-0.056247355,3.533015822,
zirkonoxyd,N,-0.056247355,3.533015822,
zirkonsand,N,0.003215754,3.533015822,
zirkontrübung,N,-0.005623914,3.533015822,
zirkular,AJ,-0.071093811,3.533015822,
zirkulardichroismus,N,0.002094819,3.533015822,
zirkularpolarisation,N,-0.009203437,3.533015822,
zirkulation,N,-0.008480381,3.533015822,
zirkulieren,V,0.002905053,3.533015822,
zirkulierend,AJ,0.002597572,3.533015822,
zirkumflex,N,0.015591339,3.533015822,
zirkumpolar,V,0.026373596,3.533015822,
zirkumskript,V,-0.004099057,3.533015822,
zirkumzision,N,0.046884982,3.533015822,
zirkus,N,-0.051937232,3.533015822,
zirkusdirektor,N,-0.011078384,3.533015822,
zirkuskuppel,N,-0.021086046,3.533015822,
zirkuspferd,N,-0.021086046,3.533015822,
zirpen,V,-0.00299199,3.533015822,
zirrhose,N,-0.036494297,3.533015822,
zirrokumulus,N,-0.001018062,3.533015822,
zirrostratus,N,-0.040664813,3.533015822,
zirruswolke,N,0.004807937,3.533015822,
zisalpin,V,0.000848121,3.533015822,
zischen,V,0.038980838,3.533015822,
zischend,AJ,0.000708548,3.533015822,
zischlaut,N,0.006701974,3.533015822,
ziseleur,N,-0.027999807,3.533015822,
ziselierarbeit,N,-0.066524502,3.533015822,
ziselieren,V,-0.116169163,3.533015822,
ziseliert,V,-0.116169163,3.533015822,
zisterne,N,-0.014343504,3.533015822,
zisterze,N,0.007630094,3.533015822,
zisterzienser,N,0.007630094,3.533015822,
zisterzienserkloster,N,0.028771166,3.533015822,
zistrose,N,-3.58E-05,3.533015822,
zitadelle,N,-0.013712964,3.533015822,
zitat,N,0.055818601,3.533015822,
zitatform,N,0.064183121,3.533015822,
zither,N,-0.01627879,3.533015822,
zitierbar,V,0.082972768,3.533015822,
zitieren,V,-0.362912256,6.584443702,
zitierung,N,0.064183121,3.533015822,
zitrin,N,-0.000942636,3.533015822,
zitrone,N,-0.003813229,3.533015822,
zitronenfalter,N,0.467604584,6.687792676,
zitronengelb,N,0.005813566,3.533015822,
zitronengras,N,0.005813566,3.533015822,
zitronenholz,N,0.048272,3.533015822,
zitronenmelisse,N,0.062637332,3.533015822,
zitronenpresse,N,0.000107471,3.533015822,
zitronensaft,N,0.004405243,3.533015822,
zitronenschale,N,0.829953431,3.533015822,
zitronensäuremonohydrat,N,-0.00080404,3.533015822,
zitronenverbene,N,0.000725592,3.533015822,
zitrusfrucht,N,0.00407869,3.533015822,
zitrusgewächs,N,0.00407869,3.533015822,
zitruspflanze,N,0.00407869,3.533015822,
zitteraal,N,-0.016712689,3.533015822,
zittern,N,-0.829953431,3.533015822,
zittern,V,-0.280076216,8.827833906,
zitternd,AJ,-0.046577319,3.533015822,
zitternd,N,-0.057056892,3.533015822,
zitterpappel,N,-0.000271395,3.533015822,
zitterpartie,N,-0.018659644,3.533015822,
zitterrochen,N,-0.032193479,3.533015822,
zittrig,AJ,-0.411540272,6.584443702,
zitze,N,-0.001999989,3.533015822,
zivil,AJ,-0.442188697,6.687792676,
zivilbehörde,N,0.075542195,3.533015822,
zivilberuf,N,-0.019489547,3.533015822,
zivilbevölkerung,N,-0.019489547,3.533015822,
zivilcourage,N,0.730753767,4.943675684,
zivildienst,N,-0.019489547,3.533015822,
zivilfahnder,N,-0.004134197,3.533015822,
zivilisation,N,0.911401623,6.687792676,
zivilisationsbedingt,AJ,-0.011713299,3.533015822,
zivilisationskrankheit,N,0.069652763,3.533015822,
zivilisieren,V,0.811314403,9.739220557,
zivilisiert,ADJA,0.911401623,6.687792676,
zivilisiert,AJ,0.12973832,3.533015822,
zivilist,N,-0.019489547,3.533015822,
zivilklamotten,N,-0.014052771,3.533015822,
zivilkleidung,N,-0.019489547,3.533015822,
zivilkläger,N,-0.829953431,3.533015822,
zivilluftfahrt,N,-0.019489547,3.533015822,
zivilperson,N,-0.019489547,3.533015822,
zivilprozeß,N,0.02926283,3.533015822,
zivilrechtlich,AJ,0.034139304,3.533015822,
zivilschlag,N,-0.730753767,4.943675684,
zobel,N,0.001475309,3.533015822,
zobelfell,N,-0.001428316,3.533015822,
zockeln,V,-0.198679058,3.533015822,
zockelte,V,-0.198679058,3.533015822,
zocken,V,-0.829953431,3.533015822,
zocker,N,0.028805111,3.533015822,
zodiakus,N,0.006377246,3.533015822,
zofe,N,-0.020586248,3.533015822,
zoff,N,-0.730753767,4.943675684,
zoll,N,0.003874098,3.533015822,
zollabfertigung,N,-0.000247119,3.533015822,
zollausschluss,N,0.003328205,3.533015822,
zollausschlussgebiet,N,0.003328205,3.533015822,
zollbehörde,N,0.075295077,3.533015822,
zollen,V,0.511527637,4.943675684,
zollformalität,N,0.126436766,3.533015822,
zollfrei,AJ,-0.062834363,3.533015822,
zollfrei,V,-0.062834363,3.533015822,
zollgrenze,N,-0.015617566,3.533015822,
zollhaus,N,0.002387776,3.533015822,
zolllager,N,0.010346946,3.533015822,
zollparadies,N,0.829953431,3.533015822,
zollpassierschein,N,0.012904863,3.533015822,
zollpflichtig,AJ,0.01240963,3.533015822,
zollpflichtig,V,0.01240963,3.533015822,
zollpräferenz,N,0,5.047024658,
zollrechtlich,AJ,0.025677265,3.533015822,
zollschrank,N,0.001475126,3.533015822,
zollweise,V,0.026469871,3.533015822,
zollwesen,N,-0.000247119,3.533015822,
zombie,N,-0.00497543,3.533015822,
zonal,V,-4.60E-05,3.533015822,
zone,N,-0.039339212,3.533015822,
zonenartig,V,-4.60E-05,3.533015822,
zonenbildung,N,-0.039339212,3.533015822,
zonenelektrophorese,N,-0.016911629,3.533015822,
zonenrandgebiet,N,0.040091315,3.533015822,
zonulafaser,N,0.011767702,3.533015822,
zonästhesie,N,0.000968589,3.533015822,
zoo,N,-0.005171913,3.533015822,
zoochorie,N,-0.100128902,3.533015822,
zooerastie,N,0.030594164,3.533015822,
zoologe,N,-0.00290829,3.533015822,
zoologie,N,-0.01870242,3.533015822,
zoologin,N,-0.00290829,3.533015822,
zoologisch,AJ,-0.058174839,3.533015822,
zoologisch,V,-0.058174839,3.533015822,
zoom-objektiv,N,0.020984294,3.533015822,
zoomen,V,-0.007658586,3.533015822,
zoomobjektiv,N,0.020984294,3.533015822,
zoonose,N,-0.040749718,3.533015822,
zoophilie,N,0.030594164,3.533015822,
zooplankton,N,-0.019149599,3.533015822,
zopf,N,-0.015608652,3.533015822,
zopfband,N,0.063423298,3.533015822,
zopfbrot,N,0.001692939,3.533015822,
zopfmuster,N,-0.020293191,3.533015822,
zopfstil,N,0.031719077,3.533015822,
zorn,N,-0.999665757,11.98261076,
zornausbruch,N,-0.911401623,6.687792676,
zornig,AJ,-0.607172948,11.98261076,
zoroastrisch,V,0.003336014,3.533015822,
zoroastrismus,N,0.001123964,3.533015822,
zoster,N,-0.035751323,3.533015822,
zote,N,-0.018660673,3.533015822,
zotig,AJ,-0.10657017,3.533015822,
zotte,N,-0.000251085,3.533015822,
zottel,N,-0.006152486,3.533015822,
zottelig,AJ,-0.035631976,3.533015822,
zotteln,V,0.00433117,3.533015822,
zottelte,V,-0.024117725,3.533015822,
zottelwicke,N,0.007511062,3.533015822,
zottenplazenta,N,0.007405268,3.533015822,
zottig,AJ,-0.107929634,3.533015822,
zottig,N,-0.050566241,3.533015822,
zottigheit,N,-0.02362562,3.533015822,
zu-null-niederlage,N,-0.05691472,3.533015822,
zu,PTKVZ,-0.028426353,3.533015822,
zuallererst,AV,0.829953431,3.533015822,
zubauen,N,0.018831726,3.533015822,
zubehör,N,-0.006315871,3.533015822,
zuben-el-dschenubi,N,0.003131373,3.533015822,
zuben-el-schemali,N,0.003131373,3.533015822,
zuber,N,0.008790701,3.533015822,
zubereiten,V,-0.042732476,3.533015822,
zubereitung,N,0.02343913,3.533015822,
zubilligen,V,0.365376884,4.943675684,
zubringerflugzeug,N,0.03373852,3.533015822,
zucchini,N,-0.008300115,3.533015822,
zucht,N,0.074666843,3.533015822,
zuchthaus,N,-0.829953431,3.533015822,
zuchthengst,N,0.048803337,3.533015822,
zuchthenne,N,-0.016058188,3.533015822,
zuchthäusler,N,-0.829953431,3.533015822,
zuchthäuslerin,N,-0.829953431,3.533015822,
zuchtkeim,N,0.007717388,3.533015822,
zuchtlosigkeit,N,-0.579813943,6.584443702,
zuchtmeister,N,-0.001324523,3.533015822,
zuchtmeisterin,N,-0.00425679,3.533015822,
zuchtperle,N,0.015052782,3.533015822,
zuchtschaf,N,0.008195749,3.533015822,
zuchtstute,N,-0.006523467,3.533015822,
zuchttier,N,0.028639037,3.533015822,
zucken,V,-0.462836116,6.687792676,
zucker,N,0.020073005,3.533015822,
zuckerahorn,N,0.000444187,3.533015822,
zuckeraustauschstoff,N,-0.030757493,3.533015822,
zuckerbrot,N,0.107077272,3.533015822,
zuckerbäcker,N,0.0281243,3.533015822,
zuckerdicksaft,N,0.010428116,3.533015822,
zuckergradient,N,-0.007682315,3.533015822,
zuckerguß,N,-0.005928689,3.533015822,
zuckerhaltig,V,0.01487816,3.533015822,
zuckerig,V,0.01487816,3.533015822,
zuckerkrank,AJ,-0.587909966,6.584443702,
zuckerkrank,N,-0.036570819,3.533015822,
zuckerkrankheit,N,-0.572196693,6.584443702,
zuckerlos,V,-0.016251733,3.533015822,
zuckerlösung,N,0.018273583,3.533015822,
zuckermelone,N,0.003171235,3.533015822,
zuckern,V,0.020668496,3.533015822,
zuckerrohr,N,-0.00597803,3.533015822,
zuckerrohrbahn,N,-0.007987073,3.533015822,
zuckerrohrmelasse,N,-0.003048452,3.533015822,
zuckerrübe,N,0.020073005,3.533015822,
zuckerrübensirup,N,-0.003048452,3.533015822,
zuckersaft,N,0.012468722,3.533015822,
zuckersüß,AJ,-0.016251733,3.533015822,
zuckertang,N,-0.000253108,3.533015822,
zuckerwatte,N,0.012460838,3.533015822,
zuckerwerk,N,0.061114202,3.533015822,
zuckrig,AJ,0.01487816,3.533015822,
zuckung,N,-0.047794528,3.533015822,
zudecken,V,-0.829953431,3.533015822,
zudem,AV,-0.016056337,3.533015822,
zudenken,V,0.008132614,3.533015822,
zudosierung,N,-0.067693741,3.533015822,
zudringlich,AJ,-0.702024223,9.739220557,
zudringlichkeit,N,-0.096096988,3.533015822,
zudröhnen,V,-0.066889267,3.533015822,
zueigen,V,-0.115991802,3.533015822,
zueinander,AV,0.063771049,3.533015822,
zuerkennen,V,0.01691885,3.533015822,
zuerkennung,N,0.016692106,3.533015822,
zuerst,AV,0.023729727,6.687792676,
zufahrt,N,0.035281154,3.533015822,
zufall,N,0.015593414,3.533015822,
zufallen,V,0.03061416,3.533015822,
zufallsartig,V,-0.044626596,3.533015822,
zufallsbekanntschaft,N,-0.032429019,3.533015822,
zufallsentdeckung,N,0.050701274,3.533015822,
zufallsgewinn,N,0.044813667,3.533015822,
zufallsvariable,N,-0.004812485,3.533015822,
zuflucht,N,-0.765764584,3.533015822,
zufluchtsort,N,-0.059359577,6.687792676,
zufluchtstätte,N,0.010230504,3.533015822,
zufluß,N,0.031325829,3.533015822,
zuflüstern,V,-0.010931483,3.533015822,
zufolge,APPR,-0.201039786,3.533015822,
zufrieden,AJ,0.870203429,11.98261076,
zufrieden_sein,V,0.730753767,4.943675684,
zufriedengeben,V,0.365376884,4.943675684,
zufriedengestellt,V,0.143143728,3.533015822,
zufriedenheit,N,0.668982488,11.98261076,
zufriedenstellen,V,0.719657367,6.584443702,
zufriedenstellend,ADJA,0.829953431,3.533015822,
zufriedenstellend,AJ,0.542521386,11.98261076,
zufriedenstellung,N,0.829953431,3.533015822,
zufällig,AJ,0.333083114,6.687792676,
zufälligerweise,AV,0.000784229,3.533015822,
zufälligkeit,N,-0.398807002,6.584443702,
zufügen,V,-0.61481126,8.827833906,
zufügung,N,-0.1475707,3.533015822,
zuführen,V,0.05631649,3.533015822,
zuführend,AJ,0.025759016,3.533015822,
zuführung,N,0.013653149,3.533015822,
zug...,N,-0.000188764,3.533015822,
zug,N,-0.00793296,3.533015822,
zugabe,N,0.004345893,3.533015822,
zugang,N,0.002913552,3.533015822,
zugangsschutzsystem,N,-0.011849162,3.533015822,
zugangsstrecke,N,-0.003458549,3.533015822,
zugangsverbot,N,-0.829953431,3.533015822,
zugband,N,0.013948363,3.533015822,
zugbeansprucht,AJ,-0.626711125,5.047024658,
zugbegleiter,N,0.045658477,3.533015822,
zugbegleiterin,N,0.045658477,3.533015822,
zugbelastbar,V,-0.002533275,3.533015822,
zugbelastet,V,-0.001221683,3.533015822,
zugbetätigt,V,0.829953431,3.533015822,
zugbildungsbahnhof,N,0.019349783,3.533015822,
zugbrücke,N,-0.012567819,3.533015822,
zugdeichsel,N,-0.026769069,3.533015822,
zugeben,V,0.212202146,8.827833906,
zugefügt,V,-0.010786324,3.533015822,
zugegebenermaßen,AV,0.119709993,3.533015822,
zugehfrau,N,0.007179935,3.533015822,
zugehörig,AJ,0.046688997,3.533015822,
zugehörig,N,0.002623474,3.533015822,
zugehörigkeit,N,-0.002947231,3.533015822,
zugehörigkeitsdativ,N,-0.064827579,3.533015822,
zugehörigkeitsgefühl,N,0.388339749,6.584443702,
zugeknöpft,AJ,-0.281640277,6.584443702,
zugelassen,N,0.013107953,3.533015822,
zugentlastet,V,0.075197018,3.533015822,
zugesetzt,AJ,0,4.943675684,
zugesichert,V,0.101094968,3.533015822,
zugestandenermaßen,V,0.119709993,3.533015822,
zugestehen,V,0.428517163,6.584443702,
zugeständnis,N,0.829953431,3.533015822,
zugfeder,N,-0.002734323,3.533015822,
zugfunkbedienteil,N,0.013420596,3.533015822,
zugförderung,N,0.01305774,3.533015822,
zugführer,N,0.020409468,3.533015822,
zuggleis,N,-0.006574966,3.533015822,
zughaken,N,-0.015936102,3.533015822,
zugig,AJ,-0.001087327,3.533015822,
zugkette,N,-0.009272904,3.533015822,
zugkraft,N,0.829953431,3.533015822,
zugkräftig,AJ,0.061822152,3.533015822,
zugladung,N,0.000539861,3.533015822,
zugleich,AV,0.063771049,3.533015822,
zugloch,N,-0.018749727,3.533015822,
zugluft,N,-0.018259473,3.533015822,
zugmaschine,N,-0.006557728,3.533015822,
zugmittel,N,0.829953431,3.533015822,
zugnetz,N,0.01039608,3.533015822,
zugnummer,N,0.829953431,3.533015822,
zugochse,N,-0.015452654,3.533015822,
zugpendel,N,-0.015936102,3.533015822,
zugpferd,N,-0.00964215,3.533015822,
zugpflaster,N,-0.000749473,3.533015822,
zugreifen,V,-0.016190815,3.533015822,
zugriffsbeschränkt,V,-0.013848188,3.533015822,
zugriffsmakro,N,0.001216023,3.533015822,
zugriffsstatistik,N,-0.003692181,3.533015822,
zugrund,ADJA,-0.006018075,3.533015822,
zugseil,N,0.007866838,3.533015822,
zugsführer,N,0.020409468,3.533015822,
zugspannung,N,-0.829953431,3.533015822,
zugstange,N,-0.015936102,3.533015822,
zugsteuerung,N,0.037509662,3.533015822,
zugstraße,N,0.000516636,3.533015822,
zugunfähig,V,-0.829953431,3.533015822,
zugunruhe,N,-0.829953431,3.533015822,
zuguss,N,0.115226585,3.533015822,
zugute,AV,-0.000611784,3.533015822,
zugvogel,N,-0.01709231,3.533015822,
zugweg,N,0.000516636,3.533015822,
zugzusammenstellung,N,-0.016675341,3.533015822,
zugzwang,N,-0.365376884,4.943675684,
zugängig,AJ,0.829953431,3.533015822,
zugänglich,AJ,0.005583014,3.533015822,
zugänglichkeit,N,0.092303271,3.533015822,
zuhause,V,0.829953431,3.533015822,
zuheften,V,-0.004531031,3.533015822,
zuheilen,V,0.829953431,3.533015822,
zuhälter,N,-0.017121192,3.533015822,
zuhälterei,N,-0.730753767,4.943675684,
zuhörer,N,0.061890291,3.533015822,
zuhörerraum,N,0.002797192,3.533015822,
zuhörerschaft,N,0.061890291,3.533015822,
zujubeln,V,0.829953431,3.533015822,
zuknallen,V,-0.829953431,3.533015822,
zukorken,V,-0.009126998,3.533015822,
zukunft,N,0.000705427,3.533015822,
zukunftsangst,N,-0.730753767,4.943675684,
zukunftsaussicht,N,0.040298721,3.533015822,
zukunftsforschung,N,-0.004376884,3.533015822,
zukunftsfroh,AJ,0.511527637,4.943675684,
zukunftsfähig,AJ,0.012386972,3.533015822,
zukunftsfähigkeit,N,0.474713502,6.687792676,
zukunftsmusik,N,0.626711125,5.047024658,
zukunftsorientiert,AJ,0.06776105,3.533015822,
zukunftsprognose,N,-0.00401895,3.533015822,
zukunftssicher,AJ,0.511527637,4.943675684,
zukunftsträchtig,AJ,0.55315192,6.584443702,
zukunftsweisend,AJ,0.511635702,8.827833906,
zukunftsweisend,V,0.051562766,3.533015822,
zukünftig,AJ,0.000374782,3.533015822,
zuladung,N,-0.042555862,3.533015822,
zulass,N,0.829953431,3.533015822,
zulassen,V,-0.098195928,6.584443702,
zulassend,AJ,0.142653226,3.533015822,
zulassung,N,0.295274936,6.584443702,
zulassungszeichen,N,0.003168181,3.533015822,
zulasten,V,0.001334798,3.533015822,
zulauf,N,0.055677575,3.533015822,
zulaufweg,N,-0.001733648,3.533015822,
zulegen,V,0,5.047024658,
zuleitungsdraht,N,0.021447989,3.533015822,
zuletzt,AV,-0.000136471,6.687792676,
zulieferant,N,0.001559043,3.533015822,
zulieferer,N,0.001559043,3.533015822,
zuliefererindustrie,N,0.013653149,3.533015822,
zulieferindustrie,N,0.013653149,3.533015822,
zuliefern,V,0.013653149,3.533015822,
zulieferungsvertrag,N,0.006275062,3.533015822,
zuluftstutzen,N,0.001646893,3.533015822,
zulänglich,AJ,0.163891734,3.533015822,
zulänglichkeit,N,0.082596633,3.533015822,
zulässig,ADJA,-0.684610326,3.533015822,
zulässig,AJ,0.062359265,3.533015822,
zulässigerweise,AJ,0.011113325,3.533015822,
zulässigkeit,N,0.722522468,11.98261076,
zum,APPR,-0.031363409,3.533015822,
zumal,KON,-0.002684607,6.687792676,
zumauern,V,0.004247494,3.533015822,
zumeist,AV,-0.01818262,3.533015822,
zumessen,V,0.021734986,3.533015822,
zumindest,AV,-0.006720963,3.533015822,
zumischen,V,-0.034724007,3.533015822,
zumischgerät,N,0.021005208,3.533015822,
zumischung,N,-0.030360111,3.533015822,
zumutbar,AJ,0.829953431,3.533015822,
zumutbarkeit,N,0.171202794,3.533015822,
zumuten,V,0.011174493,3.533015822,
zumutung,N,-0.737142457,8.827833906,
zunahme,N,0.829953431,3.533015822,
zuname,N,0.002526719,3.533015822,
zunder,N,0.040177232,3.533015822,
zunderbüchse,N,-0.047431673,3.533015822,
zunderschwamm,N,-0.001618841,3.533015822,
zunehmen,V,0.110609554,3.533015822,
zunehmend,ADJA,0.829953431,3.533015822,
zunehmend,AJ,0.018642346,6.687792676,
zunehmend,V,0.003934012,3.533015822,
zuneigen,V,0.829953431,3.533015822,
zuneigung,N,0.812968775,11.98261076,
zunft,N,0.054294823,3.533015822,
zunftgenosse,N,-0.005282637,3.533015822,
zunfthaus,N,-0.005282637,3.533015822,
zunftmitglied,N,0.016651522,3.533015822,
zunftwesen,N,-0.005282637,3.533015822,
zunge,N,0.003835796,3.533015822,
zungenbein,N,0.006868578,3.533015822,
zungenbrecher,N,-0.030671427,3.533015822,
zungenbrennen,N,-0.021801798,3.533015822,
zungendrücker,N,-0.021278678,3.533015822,
zungenfertig,AJ,0.016564792,3.533015822,
zungenfertigkeit,N,0.003355659,3.533015822,
zungenfliege,N,-0.028741951,3.533015822,
zungenförmig,V,-0.000427097,3.533015822,
zungenrücken,N,0.014629506,3.533015822,
zungenspatel,N,-0.021278678,3.533015822,
zunichtemachen,N,-0.829953431,3.533015822,
zunichtemachen,V,-0.227880314,3.533015822,
zunächst,AV,0.07347171,3.533015822,
zunähen,V,0.01808261,3.533015822,
zuoberst,V,0.143560365,3.533015822,
zuordenbar,AJ,-0.073699616,3.533015822,
zuordnen,V,0.015873274,3.533015822,
zuordner,N,0.006178339,3.533015822,
zuordnung,N,0.000986325,3.533015822,
zuordnungsfähig,V,0.000392057,3.533015822,
zuordnungsfähiges,V,0.000392045,3.533015822,
zupackend,AJ,0.511527637,4.943675684,
zupfen,V,-0.062124753,3.533015822,
zupfgeige,N,0.00163778,3.533015822,
zuraten,V,0.511527637,4.943675684,
zurechenbar,AJ,-0.051787268,3.533015822,
zurechenbar,V,0.007270649,3.533015822,
zurechenbarkeit,N,0.038660061,3.533015822,
zurechnen,V,0.004561217,3.533015822,
zurechnung,N,-0.059442916,3.533015822,
zurechnungsfähig,AJ,0.608183533,6.584443702,
zurechnungsfähigkeit,N,0.911401623,6.687792676,
zurechnungsprinzip,N,-0.060429241,3.533015822,
zurechnungsunfähigkeit,N,-0.123470512,3.533015822,
zurecht,PTKVZ,0.3391987,6.687792676,
zurechtbasteln,V,0.013887196,3.533015822,
zurechtkommen,V,-0.04768041,3.533015822,
zurechtmachen,V,0.090791096,3.533015822,
zurechtstutzen,V,-0.730753767,4.943675684,
zurechtweisen,V,-0.993986513,6.584443702,
zurechtweisend,AJ,-0.500623167,6.687792676,
zurechtweisung,N,-0.993986513,6.584443702,
zureden,N,0.511527637,4.943675684,
zureden,V,-0.42962734,6.687792676,
zureichend,AJ,0.120213775,3.533015822,
zurichten,V,-0.815681552,3.533015822,
zurichthammer,N,-0.014899822,3.533015822,
zurichtung,N,0.033488704,3.533015822,
zurkenntnisnahme,N,0.031538977,3.533015822,
zurren,V,-0.072727408,3.533015822,
zurrung,N,-0.036821797,3.533015822,
zurschaustellung,N,-0.592649505,6.584443702,
zurufen,N,0.829953431,3.533015822,
zurzeit,V,0.007700723,3.533015822,
zurück,PTKVZ,0.006376192,3.533015822,
zurückbehalten,V,0.006990938,3.533015822,
zurückbehaltung,N,-0.02126266,3.533015822,
zurückbehaltungsrecht,N,0.009901261,3.533015822,
zurückberufung,N,-0.032759175,3.533015822,
zurückbesinnen,V,0.829953431,3.533015822,
zurückbezahlen,V,0.069023326,3.533015822,
zurückbiegen,V,-0.030989714,3.533015822,
zurückbilden,V,-0.829953431,3.533015822,
zurückbleiben,V,-0.024836937,3.533015822,
zurückblicken,V,0.003381811,3.533015822,
zurückblickend,AJ,-0.010574437,3.533015822,
zurückdatieren,V,-0.035964953,3.533015822,
zurückdenken,V,1.48E-05,3.533015822,
zurückdrängen,V,-0.037949123,3.533015822,
zurückentwickeln,V,-0.829953431,3.533015822,
zurückentwicklung,N,-0.829953431,3.533015822,
zurückerinnern,V,1.48E-05,3.533015822,
zurückerobern,V,0.007496969,3.533015822,
zurückerstatten,V,0.060950535,3.533015822,
zurückerstattung,N,0.024519397,3.533015822,
zurückerwarten,V,0.011174493,3.533015822,
zurückfahren,V,-0.130043743,3.533015822,
zurückfahrend,V,-0.02320666,3.533015822,
zurückfallen,V,-0.911401623,6.687792676,
zurückforderbar,V,0.057059962,3.533015822,
zurückfordern,V,-0.365376884,4.943675684,
zurückführbar,V,0.04573641,3.533015822,
zurückführen,V,0.013778721,3.533015822,
zurückführung,N,0.000986325,3.533015822,
zurückgeben,V,0.033863179,3.533015822,
zurückgebildet,AJ,-0.829953431,3.533015822,
zurückgeblieben,AJ,-0.80224168,9.739220557,
zurückgebliebenheit,N,-0.829953431,3.533015822,
zurückgehen,V,-0.097331212,3.533015822,
zurückgenommen,V,-0.005186811,3.533015822,
zurückgesandt,V,0.021580615,3.533015822,
zurückgewinnen,V,-0.013070107,3.533015822,
zurückgezogen,AJ,-0.365376884,4.943675684,
zurückgezogenheit,N,-0.243703247,6.584443702,
zurückgreifen,V,-0.786511261,3.533015822,
zurückhalten,V,-0.050266946,8.827833906,
zurückhaltend,AJ,0.253898133,6.584443702,
