Category,Language,Aspect,Count
Professor,German,spitzenleute,1
Professor,German,spitzenposition,1
Professor,German,spitzenstipendium,1
Professor,German,spitzenuni,1
Professor,German,spitzenwert,1
Professor,German,spitzweg,1
Professor,German,spoiler,11
Professor,German,sportlerbiographie,1
Professor,German,spot,1
Professor,German,spott,1
Professor,German,sprache,8
Professor,German,sprachkurs,1
Professor,German,sprachlosigkeit,1
Professor,German,sprachpraxis,1
Professor,German,sprecher,3
Professor,German,sprecherin,2
Professor,German,sprechstunde,2
Professor,German,sprengkraft,1
Professor,German,sprint,2
Professor,German,spruch,3
Professor,German,sprung,5
Professor,German,sprungbrett,2
Professor,German,spur,1
Professor,German,spätfolge,1
Professor,German,späth,1
Professor,German,spätsommer,1
Professor,German,staat,16
Professor,German,staatl,1
Professor,German,staatsanwalt,1
Professor,German,staatsekretär,2
Professor,German,staatsex,1
Professor,German,staatsexamen,2
Professor,German,staatskosten,1
Professor,German,staatsordnung,1
Professor,German,staatssekretär,13
Professor,German,stab,1
Professor,German,stabilität,5
Professor,German,stadium,1
Professor,German,stadt,12
Professor,German,stahlbeton,1
Professor,German,stall,1
Professor,German,stallgeruch,8
Professor,German,stand,7
Professor,German,standard,20
Professor,German,standardisierung,1
Professor,German,standardtext,1
Professor,German,standardwerk,1
Professor,German,standart,1
Professor,German,standbein,2
Professor,German,standbild,1
Professor,German,standing,1
Professor,German,standort,3
Professor,German,standortwechsel,1
Professor,German,standpunkt,2
Professor,German,stapel,1
Professor,German,stark,1
Professor,German,starke,1
Professor,German,start,13
Professor,German,starthilfe,1
Professor,German,startloch,3
Professor,German,startpunkt,1
Professor,German,startup,3
Professor,German,startvorteil,3
Professor,German,statement,17
Professor,German,station,1
Professor,German,statistik,6
Professor,German,statistiker,1
Professor,German,status,3
Professor,German,statusebene,1
Professor,German,statusgruppe,12
Professor,German,statussymbol,3
Professor,German,stauererie,1
Professor,German,std,6
Professor,German,stefan,4
Professor,German,stefanie,1
Professor,German,steffen,4
Professor,German,stehlampenexzesse,1
Professor,German,stehvermögen,1
Professor,German,steigerung,4
Professor,German,steigerungslogik,1
Professor,German,stein,3
Professor,German,steinbeck,6
Professor,German,steinbrück,1
Professor,German,steinmayr,1
Professor,German,stelle,262
Professor,German,stellenangebot,4
Professor,German,stellenanteil,3
Professor,German,stellenausschreibung,12
Professor,German,stellenbefristung,1
Professor,German,stellenbeschreibung,2
Professor,German,stellenbesetzung,2
Professor,German,stellenbesetzungsverfahren,1
Professor,German,stellenflut,1
Professor,German,stelleninhaber,1
Professor,German,stellenknappheit,1
Professor,German,stellenkürzung,1
Professor,German,stellenlage,1
Professor,German,stellenmangel,1
Professor,German,stellenmarkt,3
Professor,German,stellenperspektive,2
Professor,German,stellenplan,2
Professor,German,stellenplanung,1
Professor,German,stellensituation,3
Professor,German,stellensperre,1
Professor,German,stellenstruktur,10
Professor,German,stellentyp,2
Professor,German,stellenumfang,1
Professor,German,stellenwechsel,1
Professor,German,stellenwert,2
Professor,German,stellenzusage,1
Professor,German,stellschraub,1
Professor,German,stelltv,1
Professor,German,stellung,5
Professor,German,stellungnahme,25
Professor,German,stellvertr,3
Professor,German,stem,1
Professor,German,stempel,2
Professor,German,stephan,1
Professor,German,sterbebegleitung,1
Professor,German,sternstunde,1
Professor,German,stetigkeit,1
Professor,German,steuer,1
Professor,German,steuerbehörde,1
Professor,German,steuerforschung,1
Professor,German,steuergeld,8
Professor,German,steuermittel,3
Professor,German,steuerrecht,2
Professor,German,steuerring,1
Professor,German,steuertopf,1
Professor,German,steuerung,5
Professor,German,steuerungswirkung,1
Professor,German,steuerverschwendung,1
Professor,German,steuerzahler,15
Professor,German,stichprobe,1
Professor,German,stichweh,1
Professor,German,stichwort,11
Professor,German,stifter,1
Professor,German,stiftung,11
Professor,German,stiftungsvermögen,1
Professor,German,stil,2
Professor,German,stilmittel,1
Professor,German,stimme,17
Professor,German,stimmenzahl,1
Professor,German,stimmrecht,1
Professor,German,stimmung,1
Professor,German,stipendiat,2
Professor,German,stipendiatin,2
Professor,German,stipendie,1
Professor,German,stipendien,15
Professor,German,stipendienbewerbung,1
Professor,German,stipendium,26
Professor,German,stoff,1
Professor,German,stollberg,1
Professor,German,stolz,1
Professor,German,stop,1
Professor,German,story,3
Professor,German,stoßrichtung,1
Professor,German,strafe,1
Professor,German,strafraum,1
Professor,German,strang,4
Professor,German,strapaze,1
Professor,German,strateg,1
Professor,German,strategie,17
Professor,German,strategieberatung,1
Professor,German,straße,16
Professor,German,strecke,7
Professor,German,streichliste,1
Professor,German,streichung,3
Professor,German,streik,14
Professor,German,streiknachmittag,1
Professor,German,streiksemester,1
Professor,German,streit,4
Professor,German,streitgespräch,1
Professor,German,streitschrift,1
Professor,German,stressphasen,1
Professor,German,streß,16
Professor,German,strich,2
Professor,German,strohmann,6
Professor,German,strohmannargument,1
Professor,German,strom,3
Professor,German,stromlinienförmigkeit,1
Professor,German,struktur,45
Professor,German,strukturfrage,1
Professor,German,strukturierung,1
Professor,German,strukturkrise,1
Professor,German,strukturproblem,3
Professor,German,strukturreform,1
Professor,German,strukturumbau,1
Professor,German,strukturwandel,1
Professor,German,strukturänderung,1
Professor,German,stud,3
Professor,German,student,29
Professor,German,studentin,7
Professor,German,studie,13
Professor,German,studienabschlus,2
Professor,German,studienabschluss,3
Professor,German,studienanfänger,1
Professor,German,studienbedingung,4
Professor,German,studienbeginn,1
Professor,German,studienerfolg,1
Professor,German,studienfach,1
Professor,German,studiengang,11
Professor,German,studiengebühr,4
Professor,German,studienordnung,2
Professor,German,studienorientierung,1
Professor,German,studienplatz,1
Professor,German,studienthema,1
Professor,German,studienwahl,1
Professor,German,studienzeit,1
Professor,German,studierendenbetreuung,1
Professor,German,studierendensicht,1
Professor,German,studierendenzahl,1
Professor,German,studies,7
Professor,German,studium,76
Professor,German,stufe,9
Professor,German,stuhl,2
Professor,German,stunde,34
Professor,German,stundenlohn,1
Professor,German,stundenwoche,1
Professor,German,stundenzahl,1
Professor,German,sturm,4
Professor,German,stus,1
Professor,German,stuttgart,2
Professor,German,stärkung,7
Professor,German,störer,1
Professor,German,störfaktor,2
Professor,German,störung,1
Professor,German,stück,3
Professor,German,stückwerk,1
Professor,German,stütze,1
Professor,German,subjekt,1
Professor,German,subtext,3
Professor,German,subthread,1
Professor,German,suchbewegung,1
Professor,German,suche,4
Professor,German,suf,1
Professor,German,suggestion,1
Professor,German,suhl,1
Professor,German,suhr,1
Professor,German,suhrkamp,1
Professor,German,suizid,1
Professor,German,suizidversuch,1
Professor,German,summa,1
Professor,German,summe,7
Professor,German,supergau,1
Professor,German,superhappy,1
Professor,German,superlativ,1
Professor,German,supermarktkassiererin,1
Professor,German,superpapa,1
Professor,German,supi,1
Professor,German,support,1
Professor,German,supported,1
Professor,German,sven,1
Professor,German,swan,1
Professor,German,sws,4
Professor,German,syllabu,1
Professor,German,syllogismu,1
Professor,German,sylvia,1
Professor,German,symbol,1
Professor,German,sympathiebekundung,1
Professor,German,sympathiekonto,1
Professor,German,sympathiepunkt,1
Professor,German,symposium,4
Professor,German,symptom,4
Professor,German,symptombehandlung,1
Professor,German,syndrom,2
Professor,German,synergieeffekt,1
Professor,German,system,270
Professor,German,systemerhalt,2
Professor,German,systemfehler,6
Professor,German,systemkritik,1
Professor,German,systemlogik,1
Professor,German,systemproblem,1
Professor,German,systems,21
Professor,German,systemsache,1
Professor,German,systemstruktur,1
Professor,German,systemumbau,1
Professor,German,systemverstopfer,1
Professor,German,systemverstopferi,4
Professor,German,systemwandel,5
Professor,German,systemwechsel,8
Professor,German,syukuro,1
Professor,German,szeitgesetz,1
Professor,German,szenario,3
Professor,German,säule,2
Professor,German,sündenbock,5
Professor,German,tabelle,3
Professor,German,tablette,1
Professor,German,tag,78
Professor,German,tagelohn,2
Professor,German,tagesform,1
Professor,German,tagesordnung,2
Professor,German,tagesschau,1
Professor,German,tagesspiegel,4
Professor,German,tagesthemen,3
Professor,German,tagung,13
Professor,German,tagungsbeitrag,1
Professor,German,tagungsgebühr,2
Professor,German,tagungsprogramm,1
Professor,German,tagungstag,1
Professor,German,taktik,1
Professor,German,talent,6
Professor,German,taliban,1
Professor,German,talk,3
Professor,German,talkin,1
Professor,German,tankwart,1
Professor,German,tapetenwechsel,1
Professor,German,tarif,1
Professor,German,tarifabschluss,1
Professor,German,tarifbezahlung,1
Professor,German,tarifbindung,1
Professor,German,tarifforderung,1
Professor,German,tarifierung,1
Professor,German,tarifrunde,6
Professor,German,tarifsperre,4
Professor,German,tarifverhandlung,1
Professor,German,tarifvertrag,5
Professor,German,tas,2
Professor,German,tasche,4
Professor,German,taschenbuch,1
Professor,German,taschengeld,1
Professor,German,tasse,2
Professor,German,tatatatata,1
Professor,German,tatsache,9
Professor,German,tatsächl,2
Professor,German,tausch,1
Professor,German,tawadrou,1
Professor,German,taxi,1
Professor,German,taxifahrer,3
Professor,German,team,17
Professor,German,teamarbeit,2
Professor,German,teammitglied,1
Professor,German,teamwork,1
Professor,German,teaser,2
Professor,German,technik,7
Professor,German,technikwissenschaft,1
Professor,German,technokratie,1
Professor,German,technologie,2
Professor,German,technologiepolitik,1
Professor,German,tee,3
Professor,German,teenager,1
Professor,German,teil,38
Professor,German,teilaspekt,2
Professor,German,teilerfolg,1
Professor,German,teilerlaß,1
Professor,German,teilhabe,4
Professor,German,teilhabechance,6
Professor,German,teilnahme,4
Professor,German,teilnehmer,5
Professor,German,teilprojekt,1
Professor,German,teilthema,2
Professor,German,teilzeiot,1
Professor,German,teilzeit,10
Professor,German,teilzeitbezahlung,6
Professor,German,teilzeitgeeignet,1
Professor,German,teilzeitprofessur,1
Professor,German,teilzeitstelle,1
Professor,German,teilzeitvertrag,1
Professor,German,telefonat,2
Professor,German,telefongespräch,1
Professor,German,telefonie,1
Professor,German,teller,1
Professor,German,tellerrand,4
Professor,German,tempo,3
Professor,German,tempora,1
Professor,German,tendenz,2
Professor,German,tenor,1
Professor,German,tenure,5
Professor,German,tenured,7
Professor,German,teppich,2
Professor,German,termin,15
Professor,German,termindruck,1
Professor,German,terminkalender,1
Professor,German,test,3
Professor,German,teufel,2
Professor,German,texas,1
Professor,German,text,31
Professor,German,textdokument,1
Professor,German,textform,1
Professor,German,thank,1
Professor,German,the,7
Professor,German,theater,1
Professor,German,their,1
Professor,German,thema,156
Professor,German,thematik,3
Professor,German,thematisierung,1
Professor,German,themenwahl,3
Professor,German,themenwechsel,1
Professor,German,theologie,2
Professor,German,theorie,5
Professor,German,theorieschwerpunkt,1
Professor,German,therapeut,1
Professor,German,therapeutin,2
Professor,German,therapie,2
Professor,German,these,20
Professor,German,thi,1
Professor,German,thiel,1
Professor,German,thing,1
Professor,German,thomalla,1
Professor,German,thomas,11
Professor,German,thomsen,1
Professor,German,thorsten,1
Professor,German,thread,80
Professor,German,thron,2
Professor,German,thronfolge,1
Professor,German,thu,1
Professor,German,thx,1
Professor,German,thüringen,3
Professor,German,tiefenreinigung,1
Professor,German,tiefflug,1
Professor,German,tiefpunkt,1
Professor,German,tiefschlag,1
Professor,German,tier,1
Professor,German,tiger,1
Professor,German,tilman,2
Professor,German,tim,1
Professor,German,timeline,1
Professor,German,times,1
Professor,German,timing,1
Professor,German,tina,2
Professor,German,tipp,4
Professor,German,tisch,24
Professor,German,tischew,1
Professor,German,titel,3
Professor,German,titelbild,1
Professor,German,titelinflation,1
Professor,German,titellehre,10
Professor,German,tobias,5
Professor,German,tochter,4
Professor,German,tochtergesellschaft,1
Professor,German,tocotronic,1
Professor,German,tod,6
Professor,German,todesfall,1
Professor,German,todtnauberg,1
Professor,German,tokio,1
Professor,German,toleranz,2
Professor,German,tom,1
Professor,German,ton,9
Professor,German,tonne,4
Professor,German,too,1
Professor,German,tool,1
Professor,German,top,21
Professor,German,topf,3
Professor,German,topoi,1
Professor,German,tor,2
Professor,German,tough,1
Professor,German,tour,1
Professor,German,toxizität,1
Professor,German,track,87
Professor,German,tradition,1
Professor,German,tragik,1
Professor,German,traineeship,1
Professor,German,training,1
Professor,German,transfer,7
Professor,German,transformation,2
Professor,German,transitstrecke,1
Professor,German,transparent,1
Professor,German,transparenz,16
Professor,German,trauerarbeit,1
Professor,German,trauerspiel,1
Professor,German,traum,1
Professor,German,traumberuf,1
